"","word","sentiment"
"2948","cyst","negative"
"2949","cyst","sadness"
"2950","cystic","disgust"
"2951","cytomegalovirus","negative"
"2952","cytomegalovirus","sadness"
"2953","dabbling","anger"
"2954","dabbling","disgust"
"2955","dabbling","negative"
"2956","daemon","anger"
"2957","daemon","disgust"
"2958","daemon","fear"
"2959","daemon","negative"
"2960","daemon","sadness"
"2961","daemon","surprise"
"2962","daft","disgust"
"2963","daft","negative"
"2964","dagger","fear"
"2965","dagger","negative"
"2966","daily","anticipation"
"2967","damage","anger"
"2968","damage","disgust"
"2969","damage","negative"
"2970","damage","sadness"
"2971","damages","negative"
"2972","damages","sadness"
"2973","dame","anger"
"2974","dame","disgust"
"2975","dame","positive"
"2976","dame","trust"
"2977","damn","anger"
"2978","damn","disgust"
"2979","damn","negative"
"2980","damnation","anger"
"2981","damnation","fear"
"2982","damnation","negative"
"2983","damnation","sadness"
"2984","damned","negative"
"2985","damper","negative"
"2986","dance","joy"
"2987","dance","positive"
"2988","dance","trust"
"2989","dandruff","negative"
"2990","dandy","disgust"
"2991","dandy","negative"
"2992","danger","fear"
"2993","danger","negative"
"2994","danger","sadness"
"2995","dangerous","fear"
"2996","dangerous","negative"
"2997","dank","disgust"
"2998","dare","anticipation"
"2999","dare","trust"
"3000","daring","positive"
"3001","dark","sadness"
"3002","darken","fear"
"3003","darken","negative"
"3004","darken","sadness"
"3005","darkened","fear"
"3006","darkened","negative"
"3007","darkened","sadness"
"3008","darkness","anger"
"3009","darkness","fear"
"3010","darkness","negative"
"3011","darkness","sadness"
"3012","darling","joy"
"3013","darling","positive"
"3014","darling","trust"
"3015","dart","fear"
"3016","dashed","anger"
"3017","dashed","fear"
"3018","dashed","negative"
"3019","dashed","sadness"
"3020","dashing","positive"
"3021","dastardly","anger"
"3022","dastardly","disgust"
"3023","dastardly","fear"
"3024","dastardly","negative"
"3025","daughter","joy"
"3026","daughter","positive"
"3027","dawn","anticipation"
"3028","dawn","joy"
"3029","dawn","positive"
"3030","dawn","surprise"
"3031","dawn","trust"
"3032","dazed","negative"
"3033","deacon","trust"
"3034","deactivate","negative"
"3035","deadlock","negative"
"3036","deadly","anger"
"3037","deadly","disgust"
"3038","deadly","fear"
"3039","deadly","negative"
"3040","deadly","sadness"
"3041","deaf","negative"
"3042","deal","anticipation"
"3043","deal","joy"
"3044","deal","positive"
"3045","deal","surprise"
"3046","deal","trust"
"3047","dealings","trust"
"3048","dear","positive"
"3049","death","anger"
"3050","death","anticipation"
"3051","death","disgust"
"3052","death","fear"
"3053","death","negative"
"3054","death","sadness"
"3055","death","surprise"
"3056","debacle","fear"
"3057","debacle","negative"
"3058","debacle","sadness"
"3059","debate","positive"
"3060","debauchery","disgust"
"3061","debauchery","fear"
"3062","debauchery","negative"
"3063","debenture","anticipation"
"3064","debris","disgust"
"3065","debris","negative"
"3066","debt","negative"
"3067","debt","sadness"
"3068","debtor","negative"
"3069","decay","fear"
"3070","decay","negative"
"3071","decay","sadness"
"3072","decayed","disgust"
"3073","decayed","negative"
"3074","decayed","sadness"
"3075","deceased","negative"
"3076","deceased","sadness"
"3077","deceit","anger"
"3078","deceit","disgust"
"3079","deceit","fear"
"3080","deceit","negative"
"3081","deceit","sadness"
"3082","deceit","surprise"
"3083","deceitful","disgust"
"3084","deceitful","negative"
"3085","deceitful","sadness"
"3086","deceive","anger"
"3087","deceive","disgust"
"3088","deceive","negative"
"3089","deceive","sadness"
"3090","deceived","anger"
"3091","deceived","negative"
"3092","deceiving","negative"
"3093","deceiving","trust"
"3094","decency","positive"
"3095","decent","positive"
"3096","deception","negative"
"3097","deceptive","negative"
"3098","declaratory","positive"
"3099","declination","negative"
"3100","decline","negative"
"3101","declining","negative"
"3102","decompose","disgust"
"3103","decomposed","sadness"
"3104","decomposition","disgust"
"3105","decomposition","fear"
"3106","decomposition","negative"
"3107","decomposition","sadness"
"3108","decoy","surprise"
"3109","decrease","negative"
"3110","decrement","negative"
"3111","decrepit","negative"
"3112","decry","anger"
"3113","decry","negative"
"3114","dedication","positive"
"3115","deduct","negative"
"3116","deed","trust"
"3117","defamation","disgust"
"3118","defamation","fear"
"3119","defamation","negative"
"3120","defamatory","anger"
"3121","defamatory","negative"
"3122","default","disgust"
"3123","default","fear"
"3124","default","negative"
"3125","default","sadness"
"3126","defeat","negative"
"3127","defeated","negative"
"3128","defeated","sadness"
"3129","defect","anger"
"3130","defect","negative"
"3131","defection","fear"
"3132","defection","negative"
"3133","defective","disgust"
"3134","defective","negative"
"3135","defend","fear"
"3136","defend","positive"
"3137","defendant","anger"
"3138","defendant","fear"
"3139","defendant","sadness"
"3140","defended","positive"
"3141","defended","trust"
"3142","defender","positive"
"3143","defender","trust"
"3144","defending","positive"
"3145","defense","anger"
"3146","defense","anticipation"
"3147","defense","fear"
"3148","defense","positive"
"3149","defenseless","fear"
"3150","defenseless","negative"
"3151","defenseless","sadness"
"3152","deference","positive"
"3153","deference","trust"
"3154","deferral","negative"
"3155","defiance","anger"
"3156","defiance","disgust"
"3157","defiance","fear"
"3158","defiance","negative"
"3159","defiant","anger"
"3160","defiant","negative"
"3161","deficiency","negative"
"3162","deficit","negative"
"3163","definitive","positive"
"3164","definitive","trust"
"3165","deflate","anger"
"3166","deflate","negative"
"3167","deflate","sadness"
"3168","deflation","fear"
"3169","deflation","negative"
"3170","deform","disgust"
"3171","deform","negative"
"3172","deformed","disgust"
"3173","deformed","negative"
"3174","deformed","sadness"
"3175","deformity","disgust"
"3176","deformity","fear"
"3177","deformity","negative"
"3178","deformity","sadness"
"3179","defraud","anger"
"3180","defraud","disgust"
"3181","defraud","negative"
"3182","defunct","negative"
"3183","defunct","sadness"
"3184","defy","anger"
"3185","defy","fear"
"3186","defy","negative"
"3187","defy","sadness"
"3188","defy","surprise"
"3189","degeneracy","anger"
"3190","degeneracy","disgust"
"3191","degeneracy","negative"
"3192","degeneracy","sadness"
"3193","degenerate","negative"
"3194","degradation","negative"
"3195","degrade","disgust"
"3196","degrade","negative"
"3197","degrading","disgust"
"3198","degrading","fear"
"3199","degrading","negative"
"3200","degrading","sadness"
"3201","degree","positive"
"3202","delay","anger"
"3203","delay","disgust"
"3204","delay","fear"
"3205","delay","negative"
"3206","delay","sadness"
"3207","delayed","negative"
"3208","delectable","positive"
"3209","delegate","positive"
"3210","delegate","trust"
"3211","deleterious","anger"
"3212","deleterious","disgust"
"3213","deleterious","fear"
"3214","deleterious","negative"
"3215","deletion","negative"
"3216","deliberate","positive"
"3217","delicious","joy"
"3218","delicious","positive"
"3219","delight","anticipation"
"3220","delight","joy"
"3221","delight","positive"
"3222","delighted","anticipation"
"3223","delighted","joy"
"3224","delighted","positive"
"3225","delighted","surprise"
"3226","delightful","anticipation"
"3227","delightful","joy"
"3228","delightful","positive"
"3229","delightful","trust"
"3230","delinquency","negative"
"3231","delinquent","anger"
"3232","delinquent","disgust"
"3233","delinquent","negative"
"3234","delirious","negative"
"3235","delirious","sadness"
"3236","delirium","disgust"
"3237","delirium","negative"
"3238","delirium","sadness"
"3239","deliverance","anticipation"
"3240","deliverance","joy"
"3241","deliverance","positive"
"3242","deliverance","trust"
"3243","delivery","anticipation"
"3244","delivery","positive"
"3245","deluge","fear"
"3246","deluge","negative"
"3247","deluge","sadness"
"3248","deluge","surprise"
"3249","delusion","anger"
"3250","delusion","fear"
"3251","delusion","negative"
"3252","delusion","sadness"
"3253","delusional","anger"
"3254","delusional","fear"
"3255","delusional","negative"
"3256","demand","anger"
"3257","demand","negative"
"3258","demanding","negative"
"3259","demented","fear"
"3260","demented","negative"
"3261","dementia","fear"
"3262","dementia","negative"
"3263","dementia","sadness"
"3264","demise","fear"
"3265","demise","negative"
"3266","demise","sadness"
"3267","democracy","positive"
"3268","demolish","anger"
"3269","demolish","negative"
"3270","demolish","sadness"
"3271","demolition","negative"
"3272","demon","anger"
"3273","demon","disgust"
"3274","demon","fear"
"3275","demon","negative"
"3276","demon","sadness"
"3277","demonic","anger"
"3278","demonic","disgust"
"3279","demonic","fear"
"3280","demonic","negative"
"3281","demonic","sadness"
"3282","demonstrable","positive"
"3283","demonstrative","joy"
"3284","demonstrative","positive"
"3285","demonstrative","sadness"
"3286","demoralized","fear"
"3287","demoralized","negative"
"3288","demoralized","sadness"
"3289","denial","negative"
"3290","denied","negative"
"3291","denied","sadness"
"3292","denounce","anger"
"3293","denounce","disgust"
"3294","denounce","negative"
"3295","dentistry","fear"
"3296","denunciation","anger"
"3297","denunciation","disgust"
"3298","denunciation","fear"
"3299","denunciation","negative"
"3300","deny","anger"
"3301","deny","negative"
"3302","denying","anticipation"
"3303","denying","negative"
"3304","depart","anticipation"
"3305","depart","sadness"
"3306","departed","negative"
"3307","departed","sadness"
"3308","departure","negative"
"3309","departure","sadness"
"3310","depend","anticipation"
"3311","depend","trust"
"3312","dependence","fear"
"3313","dependence","negative"
"3314","dependence","sadness"
"3315","dependency","negative"
"3316","dependent","negative"
"3317","dependent","positive"
"3318","dependent","trust"
"3319","deplorable","anger"
"3320","deplorable","disgust"
"3321","deplorable","fear"
"3322","deplorable","negative"
"3323","deplorable","sadness"
"3324","deplore","anger"
"3325","deplore","disgust"
"3326","deplore","negative"
"3327","deplore","sadness"
"3328","deport","fear"
"3329","deport","negative"
"3330","deport","sadness"
"3331","deportation","anger"
"3332","deportation","fear"
"3333","deportation","negative"
"3334","deportation","sadness"
"3335","depository","trust"
"3336","depraved","anger"
"3337","depraved","anticipation"
"3338","depraved","disgust"
"3339","depraved","fear"
"3340","depraved","negative"
"3341","depraved","sadness"
"3342","depravity","anger"
"3343","depravity","disgust"
"3344","depravity","negative"
"3345","depreciate","anger"
"3346","depreciate","disgust"
"3347","depreciate","negative"
"3348","depreciated","anger"
"3349","depreciated","disgust"
"3350","depreciated","fear"
"3351","depreciated","negative"
"3352","depreciated","sadness"
"3353","depreciation","fear"
"3354","depreciation","negative"
"3355","depress","fear"
"3356","depress","negative"
"3357","depress","sadness"
"3358","depressed","anger"
"3359","depressed","fear"
"3360","depressed","negative"
"3361","depressed","sadness"
